BP_Code	oriiginal_line_names_with_errors	Curated_line_names	end-use	hull	Row_Type	Growth_Habit
OR	08OR-14	08OR-14	malt	hulled	6	winter
OR	08OR-15	08OR-15	malt	hulled	6	winter
OR	08OR-16	08OR-16	malt	hulled	6	winter
OR	08OR-17	08OR-17	malt	hulled	6	winter
OR	08OR-18	08OR-18	malt	hulled	6	winter
OR	08OR-19	08OR-19	malt	hulled	6	winter
OR	08OR-20	08OR-20	malt	hulled	6	winter
OR	08OR-21	08OR-21	malt	hulled	6	winter
OR	08OR-22	08OR-22	malt	hulled	6	winter
OR	08OR-23	08OR-23	malt	hulled	6	winter
OR	08OR-24	08OR-24	malt	hulled	6	winter
OR	08OR-25	08OR-25	malt	hulled	6	winter
OR	08OR-26	08OR-26	malt	hulled	6	winter
OR	08OR-27	08OR-27	malt	hulled	6	winter
OR	08OR-28	08OR-28	malt	hulled	6	winter
OR	08OR-29	08OR-29	malt	hulled	6	winter
OR	08OR-30	08OR-30	malt	hulled	6	winter
OR	08OR-31	08OR-31	malt	hulled	6	winter
OR	08OR-32	08OR-32	malt	hulled	6	winter
OR	08OR-33	08OR-33	malt	hulled	6	winter
OR	08OR-34	08OR-34	malt	hulled	6	winter
OR	08OR-35	08OR-35	malt	hulled	6	winter
OR	08OR-36	08OR-36	malt	hulled	6	winter
OR	08OR-37	08OR-37	malt	hulled	6	winter
OR	08OR-38	08OR-38	malt	hulled	6	winter
OR	08OR-39	08OR-39	malt	hulled	6	winter
OR	08OR-40	08OR-40	malt	hulled	6	winter
OR	08OR-41	08OR-41	malt	hulled	6	winter
OR	08OR-42	08OR-42	malt	hulled	6	winter
OR	08OR-43	08OR-43	malt	hulled	6	winter
OR	08OR-44	08OR-44	malt	hulled	6	winter
OR	08OR-45	08OR-45	malt	hulled	6	winter
OR	08OR-46	08OR-46	malt	hulled	6	winter
OR	08OR-47	08OR-47	malt	hulled	6	winter
OR	08OR-48	08OR-48	malt	hulled	6	winter
OR	08OR-49	08OR-49	malt	hulled	6	winter
OR	08OR-50	08OR-50	malt	hulled	6	winter
OR	08OR-51	08OR-51	malt	hulled	6	winter
OR	08OR-52	08OR-52	malt	hulled	6	winter
OR	08OR-53	08OR-53	malt	hulled	6	winter
OR	08OR-54	08OR-54	malt	hulled	6	winter
OR	08OR-55	08OR-55	malt	hulled	6	winter
OR	08OR-56	08OR-56	malt	hulled	6	winter
OR	08OR-57	08OR-57	malt	hulled	6	winter
OR	08OR-58	08OR-58	malt	hulled	6	winter
OR	08OR-59	08OR-59	malt	hulled	6	winter
OR	08OR-60	08OR-60	malt	hulled	6	winter
OR	08OR-61	08OR-61	malt	hulled	6	winter
OR	08OR-62	08OR-62	malt	hulled	6	winter
OR	08OR-63	08OR-63	malt	hulled	6	winter
OR	08OR-64	08OR-64	malt	hulled	6	winter
OR	08OR-65	08OR-65	malt	hulled	6	winter
OR	08OR-66	08OR-66	malt	hulled	6	winter
OR	08OR-67	08OR-67	malt	hulled	6	winter
OR	08OR-68	08OR-68	malt	hulled	6	winter
OR	08OR-69	08OR-69	malt	hulled	6	winter
OR	08OR-70	08OR-70	malt	hulled	6	winter
OR	08OR-71	08OR-71	malt	hulled	6	winter
OR	08OR-72	08OR-72	malt	hulled	6	winter
OR	08OR-73	08OR-73	malt	hulled	6	winter
OR	08OR-74	08OR-74	malt	hulled	6	winter
OR	08OR-75	08OR-75	malt	hulled	6	winter
OR	08OR-76	08OR-76	malt	hulled	6	winter
OR	08OR-77	08OR-77	malt	hulled	6	winter
OR	08OR-78	08OR-78	malt	hulled	6	winter
OR	08OR-79	08OR-79	malt	hulled	6	winter
OR	08OR-80	08OR-80	malt	hulled	6	winter
OR	08OR-81	08OR-81	malt	hulled	6	winter
OR	08OR-82	08OR-82	malt	hulled	6	winter
OR	08OR-83	08OR-83	food	hulless	6	winter
OR	08OR-84	08OR-84	food	hulless	6	winter
OR	08OR-85	08OR-85	food	hulless	6	winter
OR	08OR-86	08OR-86	food	hulless	6	winter
OR	08OR-87	08OR-87	food	hulless	6	winter
OR	08OR-88	08OR-88	food	hulless	6	winter
OR	08OR-89	08OR-89	food	hulless	6	winter
OR	08OR-90	08OR-90	food	hulless	6	winter
OR	08OR-91	08OR-91	food	hulless	6	winter
OR	08OR-92	08OR-92	food	hulless	6	winter
OR	08OR-93	08OR-93	food	hulless	6	winter
OR	08OR-94	08OR-94	food	hulless	6	winter
OR	08OR-95	08OR-95	food	hulless	6	winter
OR	08OR-96	08OR-96	food	hulless	6	winter
OR	FB2R01-F3-11-2	FB2R01-F3-11-2	food	hulled/hulless	2	winter
OR	FB2R02-F3-13-1	FB2R02-F3-13-1	food	hulled/hulless	2	winter
OR	FB2R03-F3-14-3	FB2R03-F3-14-3	food	hulled	2	winter
OR	FB2R04-F3-15-1	FB2R04-F3-15-1	food	hulless	2	winter
OR	FB2R05-F3-16-2	FB2R05-F3-16-2	food	hulled	2	winter
OR	FB2R06-F3-19-1	FB2R06-F3-19-1	food	hulled/hulless	2	winter
OR	FB2R07-F3-21-1	FB2R07-F3-21-1	food	hulled	2	winter
OR	FB2R08-F3-23-3	FB2R08-F3-23-3	food	hulled	2	winter
OR	FB2R09-F3-24-3	FB2R09-F3-24-3	food	hulled	2	winter
OR	FB2R10-F3-25-1	FB2R10-F3-25-1	food	hulled/hulless	2	winter
OR	FB2R11-F3-26-1	FB2R11-F3-26-1	food	hulled/hulless	2	winter
OR	FB2R12-F3-4-1	FB2R12-F3-4-1	food	hulled/hulless	2	winter
OR	FB2R13-F3-6-1	FB2R13-F3-6-1	food	hulled/hulless	2	winter
OR	FB2R14-F3-8-1	FB2R14-F3-8-1	food	hulled/hulless	2	winter
OR	FB2R15-F3-9-1	FB2R15-F3-9-1	food	hulled/hulless	2	winter
OR	FB2R16-F4-11-2	FB2R16-F4-11-2	food	hulled/hulless	2	winter
OR	FB2R17-F4-12-3	FB2R17-F4-12-3	food	hulless	2	winter
OR	FB2R18-F4-13-2	FB2R18-F4-13-2	food	hulless	2	winter
OR	FB2R19-F4-14-3	FB2R19-F4-14-3	food	hulled	2	winter
OR	FB2R20-F4-15-3	FB2R20-F4-15-3	food	hulled/hulless	2	winter
OR	FB2R21-F4-16-3	FB2R21-F4-16-3	food	hulled	2	winter
OR	FB2R22-F4-6-1	FB2R22-F4-6-1	food	hulled/hulless	2	winter
OR	FB2R23-F4-7-1	FB2R23-F4-7-1	food	hulled	2	winter
OR	FB2R24-10-2	FB2R24-10-2	food	hulled	2	winter
OR	FB2R25-11-1	FB2R25-11-1	food	hulled	2	winter
OR	FB2R26-12-2	FB2R26-12-2	food	hulled	2	winter
OR	FB2R27-14-2	FB2R27-14-2	food	hulled	2	winter
OR	FB2R28-15-1	FB2R28-15-1	food	hulled	2	winter
OR	FB2R29-16-1	FB2R29-16-1	food	hulled	2	winter
OR	FB2R30-18-3	FB2R30-18-3	food	hulled/hulless	2	winter
OR	FB2R31-5-2	FB2R31-5-2	food	hulled	2	winter
OR	FB2R32-6-1	FB2R32-6-1	food	hulled	2	winter
OR	FB2R33-7-1	FB2R33-7-1	food	hulled/hulless	2	winter
OR	FB2R34-8-3	FB2R34-8-3	food	hulled	2	winter
OR	FB2R35-9-2	FB2R35-9-2	food	hulled	2	winter
OR	FB2R36-10-1	FB2R36-10-1	food	hulled	2	winter
OR	FB2R37-11-2	FB2R37-11-2	food	hulled	2	winter
OR	FB2R38-12-2	FB2R38-12-2	food	hulled	2	winter
OR	FB2R39-13-1	FB2R39-13-1	food	hulled/hulless	2	winter
OR	FB2R40-14-3	FB2R40-14-3	food	hulled/hulless	2	winter
OR	FB2R41-16-2	FB2R41-16-2	food	hulless	2	winter
OR	FB2R42-17-1	FB2R42-17-1	food	hulled/hulless	2	winter
OR	FB2R43-18-3	FB2R43-18-3	food	hulled	2	winter
OR	FB2R44-19-1	FB2R44-19-1	food	hulled	2	winter
OR	FB2R45-20-1	FB2R45-20-1	food	hulled	2	winter
OR	FB2R46-21-2	FB2R46-21-2	food	hulled	2	winter
OR	FB2R47-22-3	FB2R47-22-3	food	hulled	2	winter
OR	FB2R48-3-3	FB2R48-3-3	food	hulled/hulless	2	winter
OR	FB2R49-4-1	FB2R49-4-1	food	hulled	2	winter
OR	FB2R50-5-1	FB2R50-5-1	food	hulled	2	winter
OR	FB2R51-6-1	FB2R51-6-1	food	hulled	2	winter
OR	FB2R52-7-1	FB2R52-7-1	food	hulled	2	winter
OR	FB2R53-8-1	FB2R53-8-1	food	hulled/hulless	2	winter
OR	FB2R54-9-2	FB2R54-9-2	food	hulled/hulless	2	winter
OR	FB6R01-4-3	FB6R01-4-3	food	hulled	2	winter
OR	FB6R02-22-2	FB6R02-22-2	food	hulled	2	winter
OR	FB6R03-7-3	FB6R03-7-3	food	hulled	2	winter
OR	FB6R04-10-2	FB6R04-10-2	food	hulled	2	winter
OR	FB6R05-25-1	FB6R05-25-1	food	hulless	2	winter
OR	FB6R06-15-2	FB6R06-15-2	food	hulled	2	winter
OR	FB6R07-13-2	FB6R07-13-2	food	hulled/hulless	2	winter
OR	FB6R08-21-2	FB6R08-21-2	food	hulled/hulless	2	winter
OR	FB6R09-24-3	FB6R09-24-3	food	hulled	2	winter
OR	FB6R10-9-3	FB6R10-9-3	food	hulled	2	winter
OR	FB6R11-10-1	FB6R11-10-1	0	hulless	6	winter
OR	FB6R12-10-2	FB6R12-10-2	0	hulless	6	winter
OR	FB6R13-11-1	FB6R13-11-1	0	hulless	6	winter
OR	FB6R14-13-2	FB6R14-13-2	0	hulless	6	winter
OR	FB6R15-13-3	FB6R15-13-3	0	hulless	6	winter
OR	FB6R16-8-1	FB6R16-8-1	0	hulless	6	winter
OR	FB6R17-8-2	FB6R17-8-2	0	hulless	6	winter
OR	FB6R18-1-1	FB6R18-1-1	0	hulless	6	winter
OR	FB6R19-1-11	FB6R19-1-11	0	hulless	6	winter
OR	FB6R20-1-12	FB6R20-1-12	0	hulless	6	winter
OR	FB6R21-1-13	FB6R21-1-13	0	hulless	6	winter
OR	FB6R22-1-14	FB6R22-1-14	0	hulless	6	winter
OR	FB6R23-1-2	FB6R23-1-2	0	hulless	6	winter
OR	FB6R24-1-3	FB6R24-1-3	0	hulless	6	winter
OR	FB6R25-1-4	FB6R25-1-4	0	hulless	6	winter
OR	FB6R26-1-5	FB6R26-1-5	0	hulless	6	winter
OR	FB6R27-1-6	FB6R27-1-6	0	hulless	6	winter
OR	FB6R28-1-7	FB6R28-1-7	0	hulless	6	winter
OR	FB6R29-1-8	FB6R29-1-8	0	hulless	6	winter
OR	FB6R30-1-9	FB6R30-1-9	0	hulless	6	winter
OR	FB6R31-2-1	FB6R31-2-1	0	hulless	6	winter
OR	FB6R32-4-1	FB6R32-4-1	0	hulless	6	winter
OR	FB6R33-4-2	FB6R33-4-2	0	hulless	6	winter
OR	FB6R34-4-3	FB6R34-4-3	0	hulless	6	winter
OR	FB6R35-4-4	FB6R35-4-4	0	hulless	6	winter
OR	FB6R36-4-5	FB6R36-4-5	0	hulless	6	winter
OR	FB6R37-5-1	FB6R37-5-1	0	hulless	6	winter
OR	FB6R38-5-2	FB6R38-5-2	0	hulless	6	winter
OR	FB6R39-5-3	FB6R39-5-3	0	hulless	6	winter
OR	FB6R40-6-1	FB6R40-6-1	0	hulless	6	winter
VT	VA01H-1	VA01H-1	feed	hulless	6	winter
VT	VA03B-171	VA03B-171	feed	hulled	6	winter
VT	VA03B-176	VA03B-176	feed	hulled	6	winter
VT	VA03B-183	VA03B-183	feed	hulled	6	winter
VT	VA03B-25	VA03B-25	feed	hulled	6	winter
VT	VA03B-44	VA03B-44	feed	hulled	6	winter
VT	VA03B-58	VA03B-58	feed	hulled	6	winter
VT	VA03B-59	VA03B-59	feed	hulled	6	winter
VT	VA03H-100	VA03H-100	feed	hulless	6	winter
VT	VA03H-58	VA03H-58	feed	hulless	6	winter
VT	VA03H-64	VA03H-64	feed	hulless	6	winter
VT	VA04B-106	VA04B-106	feed	hulled	6	winter
VT	VA04B-120	VA04B-120	feed	hulled	6	winter
VT	VA04B-125	VA04B-125	feed	hulled	6	winter
VT	VA04B-127	VA04B-127	feed	hulled	6	winter
VT	VA04B-178	VA04B-178	feed	hulled	6	winter
VT	VA04B-180	VA04B-180	feed	hulled	6	winter
VT	VA04B-29	VA04B-29	feed	hulled	6	winter
VT	VA04B-53	VA04B-53	feed	hulled	6	winter
VT	VA04B-54	VA04B-54	feed	hulled	6	winter
VT	VA04B-62	VA04B-62	feed	hulled	6	winter
VT	VA04B-7	VA04B-7	feed	hulled	6	winter
VT	VA04B-8	VA04B-8	feed	hulled	6	winter
VT	VA04B-83	VA04B-83	feed	hulled	6	winter
VT	VA04B-86	VA04B-86	feed	hulled	6	winter
VT	VA04B-88	VA04B-88	feed	hulled	6	winter
VT	VA04B-93	VA04B-93	feed	hulled	6	winter
VT	VA04B-95	VA04B-95	feed	hulled	6	winter
VT	VA04B-99	VA04B-99	feed	hulled	6	winter
VT	VA04H-111	VA04H-111	feed	hulless	6	winter
VT	VA04H-112	VA04H-112	feed	hulless	6	winter
VT	VA04H-113	VA04H-113	feed	hulless	6	winter
VT	VA04H-114	VA04H-114	feed	hulless	6	winter
VT	VA04H-122	VA04H-122	feed	hulless	6	winter
VT	VA04H-24	VA04H-24	feed	hulless	6	winter
VT	VA04H-25	VA04H-25	feed	hulless	6	winter
VT	VA04H-26	VA04H-26	feed	hulless	6	winter
VT	VA04H-32	VA04H-32	feed	hulless	6	winter
VT	VA04H-35	VA04H-35	feed	hulless	6	winter
VT	VA04H-53	VA04H-53	feed	hulless	6	winter
VT	VA04H-56	VA04H-56	feed	hulless	6	winter
VT	VA04H-59	VA04H-59	feed	hulless	6	winter
VT	VA04H-86	VA04H-86	feed	hulless	6	winter
VT	VA04H-95	VA04H-95	feed	hulless	6	winter
VT	VA04H-98	VA04H-98	feed	hulless	6	winter
VT	VA05B-104	VA05B-104	feed	hulled	6	winter
VT	VA05B-108	VA05B-108	feed	hulled	6	winter
VT	VA05B-112	VA05B-112	feed	hulled	6	winter
VT	VA05B-120	VA05B-120	feed	hulled	6	winter
VT	VA05B-123	VA05B-123	feed	hulled	6	winter
VT	VA05B-131	VA05B-131	feed	hulled	6	winter
VT	VA05B-138	VA05B-138	feed	hulled	6	winter
VT	VA05B-14	VA05B-14	feed	hulled	6	winter
VT	VA05B-141	VA05B-141	feed	hulled	6	winter
VT	VA05B-145	VA05B-145	feed	hulled	6	winter
VT	VA05B-150	VA05B-150	feed	hulled	6	winter
VT	VA05B-155	VA05B-155	feed	hulled	6	winter
VT	VA05B-21	VA05B-21	feed	hulled	6	winter
VT	VA05B-25	VA05B-25	feed	hulled	6	winter
VT	VA05B-26	VA05B-26	feed	hulled	6	winter
VT	VA05B-43	VA05B-43	feed	hulled	6	winter
VT	VA05B-49	VA05B-49	feed	hulled	6	winter
VT	VA05B-58	VA05B-58	feed	hulled	6	winter
VT	VA05B-74	VA05B-74	feed	hulled	6	winter
VT	VA05B-91	VA05B-91	feed	hulled	6	winter
VT	VA05B-93	VA05B-93	feed	hulled	6	winter
VT	VA05B-97	VA05B-97	feed	hulled	6	winter
VT	VA05H-03	VA05H-03	feed	hulless	6	winter
VT	VA05H-09	VA05H-09	feed	hulless	6	winter
VT	VA05H-107	VA05H-107	feed	hulless	6	winter
VT	VA05H-108	VA05H-108	feed	hulless	6	winter
VT	VA05H-134	VA05H-134	feed	hulless	6	winter
VT	VA05H-139	VA05H-139	feed	hulless	6	winter
VT	VA05H-147	VA05H-147	feed	hulless	6	winter
VT	VA05H-15	VA05H-15	feed	hulless	6	winter
VT	VA05H-179	VA05H-179	feed	hulless	6	winter
VT	VA05H-182	VA05H-182	feed	hulless	6	winter
VT	VA05H-37	VA05H-37	feed	hulless	6	winter
VT	VA05H-45	VA05H-45	feed	hulless	6	winter
VT	VA05H-73	VA05H-73	feed	hulless	6	winter
VT	VA05H-77	VA05H-77	feed	hulless	6	winter
VT	VA05H-120	VA05H-120	feed	hulless	6	winter
VT	CALLAO	CALLAO	feed	hulled	6	winter
VT	DOYCE	DOYCE	feed	hulless	6	winter
VT	NOMINI	NOMINI	feed	hulled	6	winter
VT	PRICE	PRICE	feed	hulled	6	winter
VT	THOROUGHBRED	THOROUGHBRED	feed	hulled	6	winter
VT	VA01H-125	VA01H-125	feed	hulless	6	winter
VT	VA01H-68	VA01H-68	feed	hulless	6	winter
VT	VA03H-61	VA03H-61	feed	hulless	6	winter
VT	VA92-42-46	VA92-42-46	feed	hulled	6	winter
VT	VA96-44-304	VA96-44-304	feed	hulled	6	winter
VT	WYSOR	WYSOR	feed	hulled	6	winter
VT	VA05B-121	VA05B-121	feed	hulled	6	winter
VT	VA05B-73	VA05B-73	feed	hulled	6	winter
VT	VA05H-59	VA05H-59	feed	hulless	6	winter
VT	VA05B-144	VA05B-144	feed	hulled	6	winter
VT	VA05B-148	VA05B-148	feed	hulled	6	winter
VT	VA05B-161	VA05B-161	feed	hulled	6	winter
VT	VA05B-61	VA05B-61	feed	hulled	6	winter
VT	VA05B-64	VA05B-64	feed	hulled	6	winter
VT	VA05B-65	VA05B-65	feed	hulled	6	winter
VT	VA05B-72	VA05B-72	feed	hulled	6	winter
VT	VA05B-95	VA05B-95	feed	hulled	6	winter
VT	VA05B-98	VA05B-98	feed	hulled	6	winter
VT	VA05H-115	VA05H-115	feed	hulless	6	winter
VT	VA05H-157	VA05H-157	feed	hulless	6	winter
VT	VA05H-159	VA05H-159	feed	hulless	6	winter
VT	VA05HDH-212	VA05HDH-212	feed	hulless	6	winter
VT	VA06B-07	VA06B-07	feed	hulled	6	winter
VT	VA06B-19	VA06B-19	feed	hulled	6	winter
VT	VA06B-20	VA06B-20	feed	hulled	6	winter
VT	VA06B-21	VA06B-21	feed	hulled	6	winter
VT	VA06B-26	VA06B-26	feed	hulled	6	winter
VT	VA06B-29	VA06B-29	feed	hulled	6	winter
VT	VA06B-32	VA06B-32	feed	hulled	6	winter
VT	VA06B-37	VA06B-37	feed	hulled	6	winter
VT	VA06B-38	VA06B-38	feed	hulled	6	winter
VT	VA06B-39	VA06B-39	feed	hulled	6	winter
VT	VA06B-41	VA06B-41	feed	hulled	6	winter
VT	VA06B-42	VA06B-42	feed	hulled	6	winter
VT	VA06B-44	VA06B-44	feed	hulled	6	winter
VT	VA06B-55	VA06B-55	feed	hulled	6	winter
VT	VA06B-56	VA06B-56	feed	hulled	6	winter
VT	VA06B-71	VA06B-71	feed	hulled	6	winter
VT	VA06B-72	VA06B-72	feed	hulled	6	winter
VT	VA06B-91	VA06B-91	feed	hulled	6	winter
VT	VA06B-93	VA06B-93	feed	hulled	6	winter
VT	VA06B-94	VA06B-94	feed	hulled	6	winter
VT	VA06H-109	VA06H-109	feed	hulless	6	winter
VT	VA06H-117	VA06H-117	feed	hulless	6	winter
VT	VA06H-121	VA06H-121	feed	hulless	6	winter
VT	VA06H-125	VA06H-125	feed	hulless	6	winter
VT	VA06H-130	VA06H-130	feed	hulless	6	winter
VT	VA06H-131	VA06H-131	feed	hulless	6	winter
VT	VA06H-14	VA06H-14	feed	hulless	6	winter
VT	VA06H-142	VA06H-142	feed	hulless	6	winter
VT	VA06H-15	VA06H-15	feed	hulless	6	winter
VT	VA06H-166	VA06H-166	feed	hulless	6	winter
VT	VA06H-171	VA06H-171	feed	hulless	6	winter
VT	VA06H-173	VA06H-173	feed	hulless	6	winter
VT	VA06H-184	VA06H-184	feed	hulless	6	winter
VT	VA06H-189	VA06H-189	feed	hulless	6	winter
VT	VA06H-190	VA06H-190	feed	hulless	6	winter
VT	VA06H-193	VA06H-193	feed	hulless	6	winter
VT	VA06H-194	VA06H-194	feed	hulless	6	winter
VT	VA06H-2	VA06H-2	feed	hulless	6	winter
VT	VA06H-206	VA06H-206	feed	hulless	6	winter
VT	VA06H-210	VA06H-210	feed	hulless	6	winter
VT	VA06H-218	VA06H-218	feed	hulless	6	winter
VT	VA06H-219	VA06H-219	feed	hulless	6	winter
VT	VA06H-223	VA06H-223	feed	hulless	6	winter
VT	VA06H-224	VA06H-224	feed	hulless	6	winter
VT	VA06H-226	VA06H-226	feed	hulless	6	winter
VT	VA06H-31	VA06H-31	feed	hulless	6	winter
VT	VA06H-35	VA06H-35	feed	hulless	6	winter
VT	VA06H-36	VA06H-36	feed	hulless	6	winter
VT	VA06H-41	VA06H-41	feed	hulless	6	winter
VT	VA06H-45	VA06H-45	feed	hulless	6	winter
VT	VA06H-47	VA06H-47	feed	hulless	6	winter
VT	VA06H-66	VA06H-66	feed	hulless	6	winter
VT	VA06H-7	VA06H-7	feed	hulless	6	winter
VT	VA06H-72	VA06H-72	feed	hulless	6	winter
VT	VA06H-88	VA06H-88	feed	hulless	6	winter
VT	VA06H-93	VA06H-93	feed	hulless	6	winter
VT	VA05B-69	VA05B-69	feed	hulled	6	winter
VT	VA06B-27	VA06B-27	feed	hulled	6	winter
VT	VA06B-28	VA06B-28	feed	hulled	6	winter
VT	VA06B-30	VA06B-30	feed	hulled	6	winter
VT	VA06H-149	VA06H-149	feed	hulless	6	winter
VT	VA06H-18	VA06H-18	feed	hulless	6	winter
VT	VA06H-48	VA06H-48	feed	hulless	6	winter
VT	VA06H-69	VA06H-69	feed	hulless	6	winter
VT	VA06H-8	VA06H-8	feed	hulless	6	winter
VT	VA05H-114	VA05H-114	feed	hulless	6	winter
VT	VA05H-117	VA05H-117	feed	hulless	6	winter
VT	VA05H-131	VA05H-131	feed	hulless	6	winter
VT	VA05H-133	VA05H-133	feed	hulless	6	winter
VT	VA05H-137	VA05H-137	feed	hulless	6	winter
VT	VA05H-142	VA05H-142	feed	hulless	6	winter
VT	VA05H-144	VA05H-144	feed	hulless	6	winter
VT	VA06B-14	VA06B-14	feed	hulled	6	winter
VT	VA06B-25	VA06B-25	feed	hulled	6	winter
VT	VA06B-45	VA06B-45	feed	hulled	6	winter
VT	VA06B-48	VA06B-48	feed	hulled	6	winter
VT	VA06B-52	VA06B-52	feed	hulled	6	winter
VT	VA06B-53	VA06B-53	feed	hulled	6	winter
VT	VA06B-59	VA06B-59	feed	hulled	6	winter
VT	VA06B-60	VA06B-60	feed	hulled	6	winter
VT	VA06B-62	VA06B-62	feed	hulled	6	winter
VT	VA06B-64	VA06B-64	feed	hulled	6	winter
VT	VA06H-107	VA06H-107	feed	hulless	6	winter
VT	VA06H-165	VA06H-165	feed	hulless	6	winter
VT	VA06H-180	VA06H-180	feed	hulless	6	winter
VT	VA06H-182	VA06H-182	feed	hulless	6	winter
VT	VA06H-19	VA06H-19	feed	hulless	6	winter
VT	VA06H-23	VA06H-23	feed	hulless	6	winter
VT	VA06H-25	VA06H-25	feed	hulless	6	winter
VT	VA06H-28	VA06H-28	feed	hulless	6	winter
VT	VA06H-3	VA06H-3	feed	hulless	6	winter
VT	VA06H-30	VA06H-30	feed	hulless	6	winter
VT	VA06H-60	VA06H-60	feed	hulless	6	winter
VT	VA06H-79	VA06H-79	feed	hulless	6	winter
VT	VA06H-81	VA06H-81	feed	hulless	6	winter
VT	VA06H-82	VA06H-82	feed	hulless	6	winter
VT	VA06H-94	VA06H-94	feed	hulless	6	winter
VT	VA06H-95	VA06H-95	feed	hulless	6	winter
VT	VA07B-100	VA07B-100	feed	hulled	6	winter
VT	VA07B-103	VA07B-103	feed	hulled	6	winter
VT	VA07B-104	VA07B-104	feed	hulled	6	winter
VT	VA07B-105	VA07B-105	feed	hulled	6	winter
VT	VA07B-106	VA07B-106	feed	hulled	6	winter
VT	VA07B-107	VA07B-107	feed	hulled	6	winter
VT	VA07B-108	VA07B-108	feed	hulled	6	winter
VT	VA07B-109	VA07B-109	feed	hulled	6	winter
VT	VA07B-113	VA07B-113	feed	hulled	6	winter
VT	VA07B-115	VA07B-115	feed	hulled	6	winter
VT	VA07B-13	VA07B-13	feed	hulled	6	winter
VT	VA07B-15	VA07B-15	feed	hulled	6	winter
VT	VA07B-29	VA07B-29	feed	hulled	6	winter
VT	VA07B-3	VA07B-3	feed	hulled	6	winter
VT	VA07B-30	VA07B-30	feed	hulled	6	winter
VT	VA07B-31	VA07B-31	feed	hulled	6	winter
VT	VA07B-39	VA07B-39	feed	hulled	6	winter
VT	VA07B-4	VA07B-4	feed	hulled	6	winter
VT	VA07B-44	VA07B-44	feed	hulled	6	winter
VT	VA07B-45	VA07B-45	feed	hulled	6	winter
VT	VA07B-46	VA07B-46	feed	hulled	6	winter
VT	VA07B-48	VA07B-48	feed	hulled	6	winter
VT	VA07B-49	VA07B-49	feed	hulled	6	winter
VT	VA07B-52	VA07B-52	feed	hulled	6	winter
VT	VA07B-53	VA07B-53	feed	hulled	6	winter
VT	VA07B-54	VA07B-54	feed	hulled	6	winter
VT	VA07B-55	VA07B-55	feed	hulled	6	winter
VT	VA07B-56	VA07B-56	feed	hulled	6	winter
VT	VA07B-58	VA07B-58	feed	hulled	6	winter
VT	VA07B-59	VA07B-59	feed	hulled	6	winter
VT	VA07B-6	VA07B-6	feed	hulled	6	winter
VT	VA07B-61	VA07B-61	feed	hulled	6	winter
VT	VA07B-62	VA07B-62	feed	hulled	6	winter
VT	VA07B-63	VA07B-63	feed	hulled	6	winter
VT	VA07B-64	VA07B-64	feed	hulled	6	winter
VT	VA07B-7	VA07B-7	feed	hulled	6	winter
VT	VA07B-70	VA07B-70	feed	hulled	6	winter
VT	VA07B-78	VA07B-78	feed	hulled	6	winter
VT	VA07B-79	VA07B-79	feed	hulled	6	winter
VT	VA07B-8	VA07B-8	feed	hulled	6	winter
VT	VA07B-80	VA07B-80	feed	hulled	6	winter
VT	VA07B-81	VA07B-81	feed	hulled	6	winter
VT	VA07B-83	VA07B-83	feed	hulled	6	winter
VT	VA07B-87	VA07B-87	feed	hulled	6	winter
VT	VA07B-90	VA07B-90	feed	hulled	6	winter
VT	VA07B-92	VA07B-92	feed	hulled	6	winter
VT	VA07B-93	VA07B-93	feed	hulled	6	winter
VT	VA07B-98	VA07B-98	feed	hulled	6	winter
VT	VA06H-109SW	VA06H-109SW	feed	hulless	6	winter
VT	VA06H-121SW	VA06H-121SW	feed	hulless	6	winter
VT	VA06H-27WS	VA06H-27WS	feed	hulless	6	winter
VT	VA06H-98SW	VA06H-98SW	feed	hulless	6	winter
VT	VA07B-14	VA07B-14	feed	hulled	6	winter
VT	VA07H-12	VA07H-12	feed	hulless	6	winter
VT	VA07H-15	VA07H-15	feed	hulless	6	winter
VT	VA07H-18WS	VA07H-18WS	feed	hulless	6	winter
VT	VA07H-19	VA07H-19	feed	hulless	6	winter
VT	VA07H-25WS	VA07H-25WS	feed	hulless	6	winter
VT	VA07H-30	VA07H-30	feed	hulless	6	winter
VT	VA07H-80	VA07H-80	feed	hulless	6	winter
VT	VA07H-95	VA07H-95	feed	hulless	6	winter
VT	VA08B-106	VA08B-106	feed	hulled	6	winter
VT	VA08B-107	VA08B-107	feed	hulled	6	winter
VT	VA08B-109	VA08B-109	feed	hulled	6	winter
VT	VA08B-111	VA08B-111	feed	hulled	6	winter
VT	VA08B-114	VA08B-114	feed	hulled	6	winter
VT	VA08B-115	VA08B-115	feed	hulled	6	winter
VT	VA08B-117	VA08B-117	feed	hulled	6	winter
VT	VA08B-133	VA08B-133	feed	hulled	6	winter
VT	VA08B-17	VA08B-17	feed	hulled	6	winter
VT	VA08B-26	VA08B-26	feed	hulled	6	winter
VT	VA08B-37	VA08B-37	feed	hulled	6	winter
VT	VA08B-38	VA08B-38	feed	hulled	6	winter
VT	VA08B-39	VA08B-39	feed	hulled	6	winter
VT	VA08B-54	VA08B-54	feed	hulled	6	winter
VT	VA08B-61	VA08B-61	feed	hulled	6	winter
VT	VA08B-62	VA08B-62	feed	hulled	6	winter
VT	VA08B-71	VA08B-71	feed	hulled	6	winter
